profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp,error
https://twitter.com/tnl_updates,tnl_updates,46253974,The Northern Light,https://pbs.twimg.com/profile_images/1217240883642322945/g3wNCOYf_normal.jpg,https://pbs.twimg.com/profile_banners/46253974/1478034103,The Northern Light is the student-run newspaper of @uaanchorage. TNL is a member of the Associated Collegiate Press.,https://t.co/9Hp4M3dXSu,"Anchorage, Alaska",Wed Jun 10 23:14:26 +0000 2009,3316,160,3900,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/MeganMazurek,MeganMazurek,260499314,Megan Mazurek,https://pbs.twimg.com/profile_images/958422538995953664/QFYLKuwH_normal.jpg,https://pbs.twimg.com/profile_banners/260499314/1377213362,"Anchorage, Alaska. @UAJschool and @UAAnchorage Alum",https://t.co/BsNykxGS7H,"Anchorage, Alaska",Fri Mar 04 00:34:49 +0000 2011,2144,1076,2142,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/k13xd,k13xd,56843925,KXDF News 13,https://pbs.twimg.com/profile_images/1171904074024751104/b2MYkW1x_normal.jpg,https://pbs.twimg.com/profile_banners/56843925/1488850100,CBS News 13 is dedicated to providing complete local news coverage in Interior Alaska.,https://t.co/ZpySKHUpS7,"Fairbanks, AK",Tue Jul 14 22:50:36 +0000 2009,978,1,6220,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/KTVF11,KTVF11,119871665,Newscenter 11,https://pbs.twimg.com/profile_images/1165660278/ktvf-default_normal.jpg,https://pbs.twimg.com/profile_banners/119871665/1443468090,Interior Alaska's Most Trusted News Source,http://t.co/R7mCLRbqXG,Fairbanks AK,Thu Mar 04 20:56:23 +0000 2010,2393,228,25029,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/sharkasaurusX,sharkasaurusX,4725867918,Emily Goodykoontz,https://pbs.twimg.com/profile_images/1348538292778672131/Ohj4e1gT_normal.jpg,https://pbs.twimg.com/profile_banners/4725867918/1600456251,Reporter covering city government & schools @adndotcom. Previously @Oregonian & @registerguard. Handy with words and a Nikon. Send tips to egoodykoontz@adn.com,,"Anchorage, AK",Fri Jan 08 00:59:26 +0000 2016,562,390,464,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/SquawkCNBC,SquawkCNBC,404422077,Squawk Box,https://pbs.twimg.com/profile_images/1197996990644310018/jBN0g0AI_normal.png,https://pbs.twimg.com/profile_banners/404422077/1574459715,"Start your morning with Joe Kernen, Becky Quick, and Andrew Ross Sorkin - Monday through Friday from 6-9a ET.",http://t.co/AMPUczhT7a,"New York, NY",Thu Nov 03 22:17:10 +0000 2011,270605,818,27105,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/EnergyAtState,EnergyAtState,415212065,EnergyAtState,https://pbs.twimg.com/profile_images/1179832893696286723/JZRjAJ0a_normal.jpg,https://pbs.twimg.com/profile_banners/415212065/1570824002,Welcome to the U.S. Department of State's Bureau of Energy Resources (ENR). RTs & follows ≠ endorsements.,http://t.co/DBnpiDeZdg,,Fri Nov 18 01:46:23 +0000 2011,6638,1186,6910,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/rbalsaud,rbalsaud,552741802,Reema Bandar Al-Saud,https://pbs.twimg.com/profile_images/1225245433729077253/mhioyn54_normal.jpg,https://pbs.twimg.com/profile_banners/552741802/1582112253,The Kingdom of Saudi Arabia’s Ambassador to the United States of America. سفيرة خادم الحرمين الشريفين لدى الولايات المتحدة الأمريكية,https://t.co/7EwVEX06Jl,Washington DC,Fri Apr 13 14:27:53 +0000 2012,387199,238,4126,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/cmatthews9,cmatthews9,17090174,ChristopherMMatthews,https://pbs.twimg.com/profile_images/1284147646593224706/r6ze1xxU_normal.jpg,https://pbs.twimg.com/profile_banners/17090174/1423055844,Energy reporter for WSJ in Houston. Former law enforcement hack. christopher.matthews@wsj.com or Signal for tips. Tweets are my own.,https://t.co/JCG4FHwIA7,"Houston, Texas",Fri Oct 31 18:59:48 +0000 2008,1705,1390,2994,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/npfandos,npfandos,782806500,Nicholas Fandos,https://pbs.twimg.com/profile_images/905097217098133506/X_40hmF9_normal.jpg,https://pbs.twimg.com/profile_banners/782806500/1575895976,Congressional correspondent for @NYTimes. Tips and other emails to nicholas.fandos@nytimes.com,https://t.co/O7JhFdNHSU,"Washington, DC",Sun Aug 26 17:04:24 +0000 2012,32411,1108,13330,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.561Z,
https://twitter.com/bensiegel,bensiegel,17883494,Ben Siegel,https://pbs.twimg.com/profile_images/732320713147863046/9TP8E4gf_normal.jpg,https://pbs.twimg.com/profile_banners/17883494/1553828010,"@abc reporter covering the WH + Capitol Hill. @RTCACapitolHill Executive Committee. @uwmadison alum, Knicks fan. benjamin.r.siegel(a)https://t.co/hJR9Lg95o6",https://t.co/SO3M0qceOH,"Washington, DC",Thu Dec 04 23:40:24 +0000 2008,16290,4360,26959,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/KFaulders,KFaulders,177028305,Katherine Faulders,https://pbs.twimg.com/profile_images/1256635097614364673/NbEVqEoL_normal.jpg,https://pbs.twimg.com/profile_banners/177028305/1575376491,Investigative reporter covering the White House & Capitol Hill for @ABC News. @UVA. Grams: kfaulders. DM for signal & kfaulders@protonmail.com,,"Washington, D.C.",Wed Aug 11 02:08:54 +0000 2010,36655,3849,17650,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/Santucci,Santucci,24638657,John Santucci,https://pbs.twimg.com/profile_images/1000109435723894788/5sQnKRBb_normal.jpg,https://pbs.twimg.com/profile_banners/24638657/1435508753,Senior Editorial Producer @ABC News (RT ≠ endorsement),https://t.co/HtUoiTb9fW,"Washington, DC",Mon Mar 16 02:58:39 +0000 2009,30831,2041,13311,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/annezinkmd,annezinkmd,166853132,Anne Zink,https://pbs.twimg.com/profile_images/1270756038837284868/pqGCKi0u_normal.jpg,https://pbs.twimg.com/profile_banners/166853132/1562217986,"EM Doc. Alaska State CMO, patient advocate focused on improving systems of care. Mom, wife, lover of books, mountains and travel. Opinions are my own.",,"Palmer, AK",Thu Jul 15 04:22:37 +0000 2010,5646,581,2774,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/SecPompeo,SecPompeo,988573326376427520,Secretary Pompeo,https://pbs.twimg.com/profile_images/1014454396522934273/w_96hmja_normal.jpg,https://pbs.twimg.com/profile_banners/988573326376427520/1592274822,"This account has been archived. You can follow former U.S. Secretary of State Mike Pompeo at @mikepompeo. For U.S. State Department updates, follow @StateDept.",https://t.co/eFqP1DyLiJ,,Tue Apr 24 00:20:22 +0000 2018,3096578,48,4151,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/aubreywieber,aubreywieber,831618842,Aubrey Wieber,https://pbs.twimg.com/profile_images/1309555760540516352/18DrjntH_normal.jpg,https://pbs.twimg.com/profile_banners/831618842/1510812403,Rip City #LGM,,"Anchorage, AK",Tue Sep 18 18:26:55 +0000 2012,2016,977,4313,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/PeterZampa,PeterZampa,1869598704,Peter Zampa,https://pbs.twimg.com/profile_images/923899397821419520/9rAl921v_normal.jpg,https://pbs.twimg.com/profile_banners/1869598704/1490373172,Washington Multimedia Reporter - @GrayDCNews | Bay Area is home | Boston University | RTs ≠ Endorsements,https://t.co/Z4yogsVUR3,,Mon Sep 16 00:06:01 +0000 2013,1358,536,3518,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/SenatorSinema,SenatorSinema,1080844782,Kyrsten Sinema,https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg,https://pbs.twimg.com/profile_banners/1080844782/1450970481,"Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona.",https://t.co/WrlaMe6YPs,,Fri Jan 11 20:31:03 +0000 2013,126342,732,14343,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/EllieCKaufman,EllieCKaufman,342476062,Ellie Kaufman,https://pbs.twimg.com/profile_images/940913869052153857/JxaQlDT0_normal.jpg,https://pbs.twimg.com/profile_banners/342476062/1573749219,Producer @CNN DC // @WilliamandMary alum // RTs ≠ endorsements and opinions are my own,https://t.co/I8zg9A0Vtg,"Washington, DC",Tue Jul 26 02:23:52 +0000 2011,1936,2468,4159,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/The_Loose_Juice,The_Loose_Juice,1068932976589897735,Juice,https://pbs.twimg.com/profile_images/1292192323917365248/C6Y2bXuV_normal.jpg,https://pbs.twimg.com/profile_banners/1068932976589897735/1591629886,Largely illegal opinions.,,USA,Sat Dec 01 18:20:56 +0000 2018,49,535,223,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/MarthaMcSally,MarthaMcSally,2964949642,Martha McSally,https://pbs.twimg.com/profile_images/1335277674357534721/uYYrDo0k_normal.jpg,https://pbs.twimg.com/profile_banners/2964949642/1607271883,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer.,,"Arizona, USA",Tue Jan 06 20:39:37 +0000 2015,126883,879,5495,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/SenatorLoeffler,SenatorLoeffler,1200451909406121984,Senator Kelly Loeffler,https://pbs.twimg.com/profile_images/1264730662470397952/Et06MH_c_normal.jpg,https://pbs.twimg.com/profile_banners/1200451909406121984/1590370703,Proudly represented the great state of Georgia in the U.S. Senate.,,"Atlanta, GA",Fri Nov 29 16:30:25 +0000 2019,88869,109,1278,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/deantscott,deantscott,134918286,Dean Scott,https://pbs.twimg.com/profile_images/1744104280/DeanFORtwitter_normal.JPG,https://pbs.twimg.com/profile_banners/134918286/1475769974,Senior Congressional Reporter Bloomberg Environment @environment. Links & RTs ≠ endorsements dscott@BloombergEnvironment.com,https://t.co/6s4YJvDOSf,Washington D.C.,Mon Apr 19 20:52:55 +0000 2010,4171,2132,4896,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/MarkMeadows,MarkMeadows,963480595,Mark Meadows,https://pbs.twimg.com/profile_images/827624420923539456/rcp86XAS_normal.jpg,https://pbs.twimg.com/profile_banners/963480595/1574449612,Former White House Chief of Staff for @POTUS45 and Former Congressman for NC-11 | 📸 Instagram: @MarkMeadows | Personal account,https://t.co/DjJ5oOInAb,"Washington, DC",Thu Nov 22 02:20:50 +0000 2012,851397,1022,4318,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/kimguilfoyle,kimguilfoyle,25101996,Kimberly Guilfoyle,https://pbs.twimg.com/profile_images/1276508455042527232/qBl4p7P1_normal.jpg,https://pbs.twimg.com/profile_banners/25101996/1610570801,"Mother, Sister, Patriot, Proud American. 🇺🇸",https://t.co/mqxNHnqCbK,New York,Wed Mar 18 16:33:40 +0000 2009,1785030,2940,9728,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/VPPressSec45,VPPressSec45,824389632632778755,Devin O’Malley 45 Archived,https://pbs.twimg.com/profile_images/1351566635879043073/0gic5uWW_normal.jpg,https://pbs.twimg.com/profile_banners/824389632632778755/1611073110,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",https://t.co/y2xqG9dLTS,,Wed Jan 25 22:52:59 +0000 2017,91365,389,3579,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/DMinemyer,DMinemyer,2828453825,Derek Minemyer,https://pbs.twimg.com/profile_images/1034568405091643392/nJF1ictd_normal.jpg,https://pbs.twimg.com/profile_banners/2828453825/1535495305,Multimedia Journalist @Channel2News. @umjschool graduate. Montana ✈️Alaska.,,"Anchorage, AK",Mon Oct 13 21:42:39 +0000 2014,119,207,59,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/jasonbrune,jasonbrune,343031894,Jason Brune,https://pbs.twimg.com/profile_images/1340160983428255744/BWlJFWZX_normal.jpg,https://pbs.twimg.com/profile_banners/343031894/1610913913,"Commissioner, Alaska Department of Environmental Conservation. This is my personal account/views. Personal motto: Think globally. Develop locally. #TGDL",,"Anchorage, Alaska",Tue Jul 26 23:36:30 +0000 2011,856,394,1776,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/akgovpress,akgovpress,1085985028973031425,@AKGovPress,https://pbs.twimg.com/profile_images/1159648627289018368/TWIqND1G_normal.jpg,https://pbs.twimg.com/profile_banners/1085985028973031425/1565311620,Official account for @GovDunleavy Press Office.,https://t.co/FmAfQe5pST,"Alaska, USA",Thu Jan 17 19:39:42 +0000 2019,192,0,65,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/SenKevinCramer,SenKevinCramer,1048784496,Sen. Kevin Cramer,https://pbs.twimg.com/profile_images/1090267977675460610/nQWIQ0ot_normal.jpg,https://pbs.twimg.com/profile_banners/1048784496/1546464991,Representing the great people of North Dakota in the United States Senate.,https://t.co/M4l7PNHhUi,,Sun Dec 30 20:54:06 +0000 2012,27656,572,6162,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.744Z,
https://twitter.com/ASIndianAffairs,ASIndianAffairs,1113137679548461057,Tara Sweeney,https://pbs.twimg.com/profile_images/1113138190804815872/BR7YTCzC_normal.png,https://pbs.twimg.com/profile_banners/1113137679548461057/1554924986,13th Assistant Secretary of the @Interior from 2018-2021. First Alaska Native to serve in this position. This account is archived and no longer updated.,https://t.co/FMdBuTq9SR,,Tue Apr 02 17:54:38 +0000 2019,1713,82,446,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/marcselinger,marcselinger,926834209,Marc Selinger,https://pbs.twimg.com/profile_images/1143340625154269189/f6XDoc50_normal.png,https://pbs.twimg.com/profile_banners/926834209/1508292525,"Senior Defense Industry Reporter at Janes (@JanesINTEL)
Past: free-lance writing, Defense Daily, et al.",https://t.co/4Sld4w3QaQ,DC area,Mon Nov 05 04:16:29 +0000 2012,637,887,2093,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/usafmc,usafmc,334127852,USAFMC,https://pbs.twimg.com/profile_images/1012005757481467904/SynruYjJ_normal.jpg,https://pbs.twimg.com/profile_banners/334127852/1581101111,The official Twitter account for the U.S. Association of Former Members of Congress (FMC) and The Congressional Study Groups,http://t.co/fEPma1kSte,"Washington, D.C.",Tue Jul 12 16:31:21 +0000 2011,1047,1421,2266,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/elizacollins1,elizacollins1,264025526,Eliza Collins,https://pbs.twimg.com/profile_images/1146522165573013504/cHhwTqYX_normal.png,https://pbs.twimg.com/profile_banners/264025526/1539182848,"Politics reporter @wsj, previously @usatoday, @politico. Cover photo: @erikfoto",https://t.co/9w00QXXFxY,"Washington, DC",Fri Mar 11 05:35:11 +0000 2011,17504,5676,18924,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/SHSanders45,SHSanders45,823693635564802048,Sarah H. Sanders 45 Archived,https://pbs.twimg.com/profile_images/827149891189297152/yxb5NQJg_normal.jpg,https://pbs.twimg.com/profile_banners/823693635564802048/1486043751,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",https://t.co/y2xqG9dLTS,,Tue Jan 24 00:47:21 +0000 2017,209811,387,463,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/WardDPatrick,WardDPatrick,3353220134,Pat Ward,https://pbs.twimg.com/profile_images/1111441818770563072/nNVjTPgE_normal.jpg,https://pbs.twimg.com/profile_banners/3353220134/1512669080,"News Producer. Former: 2020 Campaign Producer, @FoxNewsSunday, 2016 Embed. Complicated Relationship w/ Tom Brady. Opinions/bad jokes=mine.",https://t.co/SJT1qsTAr8,"Annapolis, MD via Canton, MA",Wed Aug 26 23:04:21 +0000 2015,14676,1203,28138,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/KatTimpf,KatTimpf,170861207,Kat Timpf,https://pbs.twimg.com/profile_images/1275571368277479424/DENqVN4h_normal.jpg,https://pbs.twimg.com/profile_banners/170861207/1560861528,doing my best,https://t.co/Ql68bWiTOJ,NYC,Sun Jul 25 23:45:18 +0000 2010,440682,561,36693,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/marthamaccallum,marthamaccallum,46681100,Martha MacCallum,https://pbs.twimg.com/profile_images/414889836424986624/OZ0wGNDK_normal.jpeg,https://pbs.twimg.com/profile_banners/46681100/1579015875,Anchor & Executive Editor of The Story @ 7pm ET | #1 @FoxNews #Democracy2020 Anchor | Instagram @marthamaccallum | Author of NYT Bestseller “Unknown Valor” ⬇️,https://t.co/hejMeXWxxG,"New York, NY",Fri Jun 12 15:56:49 +0000 2009,615809,871,7717,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/TheEconomist,TheEconomist,5988062,The Economist,https://pbs.twimg.com/profile_images/879361767914262528/HdRauDM-_normal.jpg,https://pbs.twimg.com/profile_banners/5988062/1611233676,News and analysis with a global perspective. Subscribe here: https://t.co/SHA0LZG0e2,https://t.co/pN0OAmG4SP,London,Sat May 12 13:04:50 +0000 2007,25365534,128,245567,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/MiaCostelloAK,MiaCostelloAK,242051898,Sen. Mia Costello,https://pbs.twimg.com/profile_images/853341878447558656/jvyd6jkQ_normal.jpg,https://pbs.twimg.com/profile_banners/242051898/1492288559,Mia Costello represents District K in the Alaska State Legislature. Facebook: https://t.co/bb2n6vMO61,https://t.co/p8TejESqyk,"Anchorage, AK",Sun Jan 23 20:40:27 +0000 2011,2062,484,1047,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/jkt_ak,jkt_ak,2200833968,JKT,https://pbs.twimg.com/profile_images/507966607209926656/GwwVVfbY_normal.jpeg,https://pbs.twimg.com/profile_banners/2200833968/1451271159,"#akleg, https://t.co/QVITnKPVta, https://t.co/NU77rYFscg, https://t.co/R83nAMx3CA

Sitka, Alaska

https://t.co/xo9ZlSj3mW",,Sitka,Mon Nov 18 07:22:58 +0000 2013,1345,157,602,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/SeanBMaguire,SeanBMaguire,3299800560,Sean Maguire,https://pbs.twimg.com/profile_images/626125178288734208/oh2xFevP_normal.jpg,https://pbs.twimg.com/profile_banners/3299800560/1545274915,Political reporter and Southeast Alaska bureau chief at https://t.co/AenaE7NEs2 @AKNewsNow,,,Tue Jul 28 20:18:45 +0000 2015,1160,596,707,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/holyguacamollie,holyguacamollie,21150079,Mollie Barnes ✍🏻,https://pbs.twimg.com/profile_images/961493216590729216/CLsVsniZ_normal.jpg,https://pbs.twimg.com/profile_banners/21150079/1442822835,hot dog connoisseur / roaming writer / current #akleg / bylines @eveningstandard @fodorstravel @juneauempire + more / @mizzou alum / instagram @shejustlikedtogo,https://t.co/rO2eSOYTSb,"Juneau, AK",Wed Feb 18 00:14:11 +0000 2009,1400,1577,8993,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/SpecialReport,SpecialReport,122207745,Special Report Team,https://pbs.twimg.com/profile_images/530108227971600384/b-754yCO_normal.png,https://pbs.twimg.com/profile_banners/122207745/1415222637,Follow @BretBaier for all things Special Report,https://t.co/H5iDsdfYAV,"Washington, DC",Thu Mar 11 23:53:37 +0000 2010,182055,1095,12267,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/BillHemmer,BillHemmer,21010214,BILL HEMMER,https://pbs.twimg.com/profile_images/695441280034156544/arU1yIbQ_normal.png,https://pbs.twimg.com/profile_banners/21010214/1579403588,“Bill Hemmer Reports” 3-4pm ET @foxnews Tell a million people. We take all viewers. Instagram: @billhemmer,,NYC,Mon Feb 16 18:22:41 +0000 2009,403533,562,10638,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/shealahDCphoto,shealahDCphoto,64269562,Shealah Craighead,https://pbs.twimg.com/profile_images/2269305469/aeu3j9lyluopkyqiiv9d_normal.png,https://pbs.twimg.com/profile_banners/64269562/1524666213,"@shealahdcphoto Behind-the-scenes, in-front-of-scenes, around-the-scenes-photos. Documenting the history scene as it unfolds.",,wherever the adventures lead,Sun Aug 09 22:26:26 +0000 2009,3646,123,1371,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/AKHouseMajority,AKHouseMajority,807302430165585920,Alaska House Majority,https://pbs.twimg.com/profile_images/1113234527982194688/hVcs7TJm_normal.png,https://pbs.twimg.com/profile_banners/807302430165585920/1611089956,,,,Fri Dec 09 19:14:33 +0000 2016,1921,599,2711,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/evil_bad_man,evil_bad_man,1073760981912702976,kev,https://pbs.twimg.com/profile_images/1348688190660431875/61WAp0Ao_normal.jpg,https://pbs.twimg.com/profile_banners/1073760981912702976/1565021966,give me snowboarding or give me death,,portland,Sat Dec 15 02:05:42 +0000 2018,382,628,3599,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/JeffLandfield,JeffLandfield,576006852,Jeff Landfield,https://pbs.twimg.com/profile_images/857544461563305984/39mjnrAI_normal.jpg,https://pbs.twimg.com/profile_banners/576006852/1480612705,"Alaskan, world traveler, lover of life, man about town and very high energy! Founder and Editor-in-Chief at the @alaskalandmine - Explosive Alaska News!",https://t.co/dNieFWrPDq,"Anchorage, AK",Thu May 10 04:25:09 +0000 2012,2086,842,3615,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/JoeVigil,JoeVigil,52879173,Joe Vigil,https://pbs.twimg.com/profile_images/1300542343238438912/Zra2f6bP_normal.jpg,https://pbs.twimg.com/profile_banners/52879173/1606109862,"Emmy award winning anchor/reporter KVVU Fox 5 News Las Vegas, NV. Dad, hiker, mountain biker, golfer, photography enthusiast and aurora hunter!",,"Las Vegas, NV",Wed Jul 01 22:49:00 +0000 2009,7326,7850,8945,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:42.873Z,
https://twitter.com/heatherscope,heatherscope,78694788,Heather Caygle,https://pbs.twimg.com/profile_images/1258462050956820480/Dxf1wlDB_normal.jpg,https://pbs.twimg.com/profile_banners/78694788/1585020167,@POLITICO co-Congressional Bureau Chief. I once wrote “a big article in a very important media outlet.” Roll Tide 🐘,https://t.co/BE5JFzmnFU,Washington D.C.,Wed Sep 30 20:02:16 +0000 2009,44370,1838,30498,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/nancycordes,nancycordes,21702539,Nancy Cordes,https://pbs.twimg.com/profile_images/2712947148/f5a622edea33a278b17c7531d75b4961_normal.jpeg,https://pbs.twimg.com/profile_banners/21702539/1564081703,Chief White House Correspondent for @CBSNews. Mom of two intrepid distance learners. Kaua’i girl. Punahou/Penn/Princeton. Not as old as Google says I am.,https://t.co/quv2kSmGdD,"Washington, DC",Mon Feb 23 22:35:47 +0000 2009,33649,628,2301,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/FoxReports,FoxReports,360080772,Lauren Fox,https://pbs.twimg.com/profile_images/378800000253491737/b5df69229fcbb4a0b8059116c9455525_normal.jpeg,https://pbs.twimg.com/profile_banners/360080772/1423753667,"Congressional reporter with  @CNN.  Grew up everywhere. IN, PA, MN, ND, MT, OR. I promise, I am better at instagram https://t.co/55WLZElBij",https://t.co/IaghNWqyKC,"Washington, D.C.",Mon Aug 22 17:13:08 +0000 2011,36197,1833,13981,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/KilloughCNN,KilloughCNN,16261513,Ashley Killough,https://pbs.twimg.com/profile_images/1203312238045671426/bgGZhSLC_normal.jpg,https://pbs.twimg.com/profile_banners/16261513/1540406979,It's 'Killough' like 'pillow' | Dallas-based producer for CNN | Previously covered Congress and political campaigns out of DC | Insta: ashkillough,https://t.co/U9qUhuuvtj,"Washington, DC",Fri Sep 12 19:00:38 +0000 2008,21690,2320,12849,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/kristin__wilson,kristin__wilson,397478799,Kristin Wilson,https://pbs.twimg.com/profile_images/1322310722693582848/LA68dm_o_normal.jpg,https://pbs.twimg.com/profile_banners/397478799/1608095921,"Covering Capitol Hill for CNN, mostly the House. Big fan of at-large states. I'm bad at Twitter.",,"Washington, DC",Mon Oct 24 19:01:01 +0000 2011,33970,1584,8376,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/alaskalandmine,alaskalandmine,922337204310982656,The Alaska Landmine,https://pbs.twimg.com/profile_images/987508551789625344/fpZsPeVX_normal.jpg,https://pbs.twimg.com/profile_banners/922337204310982656/1517637504,"The Alaska Landmine delivers non-partisan Alaska news that other media outlets don’t always report, and we do so in a fun, entertaining and high energy way!",https://t.co/43Wg00H4Od,"Anchorage, AK",Mon Oct 23 05:41:40 +0000 2017,4624,89,5190,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/EndPlasticWaste,EndPlasticWaste,1074705907127386112,Alliance To End Plastic Waste,https://pbs.twimg.com/profile_images/1329692537313902594/V6pJG5fJ_normal.jpg,https://pbs.twimg.com/profile_banners/1074705907127386112/1605858293,Our alliance has partnered with companies from across the world to help end plastic waste in the environment. #EndPlasticWaste,https://t.co/7DRZqlLdhO,,Mon Dec 17 16:40:30 +0000 2018,10989,122,566,false,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
https://twitter.com/wadegoodwyn,wadegoodwyn,495402288,wade goodwyn,https://pbs.twimg.com/profile_images/3547770888/4ba83ab68eb6520e79beb923f32f7900_normal.jpeg,https://pbs.twimg.com/profile_banners/495402288/1556073347,@NPR National Desk Correspondent based in Dallas.,,"Dallas, TX",Fri Feb 17 22:51:18 +0000 2012,4130,1130,1780,true,false,false,https://twitter.com/SenDanSullivan,2021-01-25T04:55:43.003Z,
